order_id,order_date,region,channel,segment,units,unit_price,discount,revenue,cost
SO-100969,2025-04-12,Midwest,Direct,Mid-Market,20,393.07,0.0,7861.4,4662.0
SO-101128,2025-04-12,West,Partner,Mid-Market,24,453.27,0.15,9246.71,7283.55
SO-101168,2025-04-12,South,Direct,SMB,21,283.81,0.15,5066.01,3282.76
SO-101463,2025-04-12,Northeast,Marketplace,Mid-Market,24,922.56,0.05,21034.37,15875.78
SO-101873,2025-04-12,West,Direct,Enterprise,12,1369.08,0.0,16428.96,10254.15
SO-100027,2025-04-13,South,Partner,Mid-Market,7,593.37,0.05,3945.91,2345.73
SO-100037,2025-04-13,West,Partner,SMB,29,174.58,0.1,4556.54,3221.56
SO-100410,2025-04-13,West,Direct,Enterprise,5,998.15,0.0,4990.75,3354.24
SO-100553,2025-04-13,Midwest,Direct,SMB,26,51.38,0.0,1335.88,816.47
SO-100725,2025-04-13,Northeast,Marketplace,SMB,40,245.81,0.15,8357.54,6800.99
SO-100744,2025-04-13,West,Marketplace,Mid-Market,30,803.55,0.05,22901.17,15462.97
SO-101059,2025-04-13,West,Direct,SMB,9,232.52,0.0,2092.68,1351.97
SO-101294,2025-04-13,Midwest,Direct,SMB,60,254.26,0.0,15255.6,8968.07
SO-101530,2025-04-13,South,Direct,Enterprise,8,2078.48,0.0,16627.84,11240.15
SO-101628,2025-04-13,Northeast,Partner,Mid-Market,5,423.13,0.15,1798.3,1366.28
SO-101839,2025-04-13,West,Partner,Mid-Market,16,703.56,0.25,8442.72,6396.74
SO-101924,2025-04-13,South,Direct,SMB,27,61.09,0.0,1649.43,1116.65
SO-100154,2025-04-14,Northeast,Direct,SMB,48,278.31,0.0,13358.88,8230.14
SO-100246,2025-04-14,West,Direct,SMB,28,297.71,0.25,6251.91,5895.66
SO-100555,2025-04-14,Midwest,Direct,Mid-Market,27,607.64,0.0,16406.28,11704.34
SO-100621,2025-04-14,Northeast,Direct,SMB,47,228.8,0.1,9678.24,7216.25
SO-100761,2025-04-14,Midwest,Direct,Enterprise,7,2196.8,0.0,15377.6,8856.73
SO-101558,2025-04-14,Midwest,Direct,SMB,22,292.41,0.0,6433.02,4455.64
SO-101604,2025-04-14,West,Direct,Mid-Market,23,542.54,0.15,10606.66,8219.16
SO-101702,2025-04-14,Northeast,Marketplace,SMB,2,295.53,0.0,591.06,379.68
SO-101742,2025-04-14,West,Partner,SMB,40,287.5,0.0,11500.0,7893.2
SO-101805,2025-04-14,West,Direct,Mid-Market,4,921.08,0.05,3500.1,2584.59
SO-102370,2025-04-14,Northeast,Direct,SMB,17,224.63,0.05,3627.77,2616.86
SO-100427,2025-04-15,West,Marketplace,SMB,4,90.93,0.15,309.16,207.74
SO-100451,2025-04-15,West,Marketplace,Mid-Market,9,752.2,0.1,6092.82,3800.37
SO-100755,2025-04-15,Midwest,Direct,Enterprise,7,2016.47,0.05,13409.53,7815.96
SO-101631,2025-04-15,West,Direct,SMB,20,131.49,0.0,2629.8,1801.19
SO-101903,2025-04-15,Midwest,Marketplace,SMB,4,159.45,0.0,637.8,380.57
SO-101941,2025-04-15,South,Direct,SMB,7,162.05,0.15,964.2,744.07
SO-100005,2025-04-16,Midwest,Direct,Mid-Market,19,589.38,0.0,11198.22,7273.75
SO-100049,2025-04-16,South,Direct,Mid-Market,18,743.46,0.0,13382.28,9188.61
SO-100829,2025-04-16,South,Direct,SMB,53,85.59,0.0,4536.27,3098.37
SO-100887,2025-04-16,West,Partner,Enterprise,11,1471.63,0.05,15378.53,10398.66
SO-101581,2025-04-16,West,Direct,Mid-Market,12,549.05,0.0,6588.6,4516.31
SO-100492,2025-04-17,West,Marketplace,Mid-Market,27,683.85,0.1,16617.56,10855.1
SO-100536,2025-04-17,West,Direct,SMB,43,130.56,0.05,5333.38,3894.83
SO-100700,2025-04-17,Midwest,Direct,SMB,51,155.2,0.1,7123.68,4697.57
SO-100918,2025-04-17,West,Direct,SMB,15,106.27,0.0,1594.05,985.48
SO-101410,2025-04-17,West,Marketplace,SMB,40,67.74,0.0,2709.6,1681.57
SO-101525,2025-04-17,West,Direct,SMB,45,226.46,0.15,8662.1,5957.05
SO-101526,2025-04-17,West,Direct,Mid-Market,30,583.02,0.0,17490.6,11591.05
SO-101592,2025-04-17,West,Direct,SMB,45,110.44,0.05,4721.31,2828.02
SO-101802,2025-04-17,Midwest,Direct,Mid-Market,7,831.84,0.0,5822.88,3646.99
SO-101955,2025-04-17,Northeast,Marketplace,SMB,33,99.48,0.05,3118.7,2122.95
SO-102348,2025-04-17,South,Direct,Enterprise,3,1940.24,0.15,4947.61,3607.84
SO-100070,2025-04-18,West,Marketplace,Enterprise,2,1140.96,0.05,2167.82,1624.65
SO-100435,2025-04-18,Northeast,Partner,SMB,34,179.22,0.0,6093.48,3711.85
SO-100522,2025-04-18,West,Partner,SMB,47,236.76,0.0,11127.72,6161.05
SO-100971,2025-04-18,Midwest,Partner,Mid-Market,7,450.29,0.0,3152.03,1942.98
SO-101583,2025-04-18,South,Marketplace,SMB,30,270.71,0.1,7309.17,5018.16
SO-101659,2025-04-18,West,Direct,Mid-Market,24,555.35,0.0,13328.4,9328.54
SO-101878,2025-04-18,South,Direct,SMB,5,199.03,0.05,945.39,569.22
SO-102312,2025-04-18,Northeast,Marketplace,SMB,8,263.28,0.0,2106.24,1462.7
SO-100031,2025-04-19,West,Direct,Enterprise,4,1398.04,0.0,5592.16,3633.19
SO-100371,2025-04-19,Northeast,Direct,Mid-Market,29,792.07,0.05,21821.53,14216.24
SO-100583,2025-04-19,South,Marketplace,SMB,45,160.83,0.0,7237.35,4206.86
SO-100648,2025-04-19,Midwest,Partner,SMB,51,201.72,0.0,10287.72,6672.43
SO-101034,2025-04-19,West,Marketplace,Enterprise,9,2001.02,0.05,17108.72,10132.51
SO-101315,2025-04-19,West,Direct,Mid-Market,15,842.77,0.0,12641.55,8510.75
SO-101369,2025-04-19,West,Marketplace,SMB,54,113.16,0.05,5805.11,3753.08
SO-101531,2025-04-19,West,Direct,Mid-Market,7,756.5,0.0,5295.5,3174.36
SO-101901,2025-04-19,South,Direct,SMB,31,194.15,0.0,6018.65,3331.52
SO-101968,2025-04-19,West,Direct,Mid-Market,16,698.19,0.0,11171.04,7954.46
SO-102108,2025-04-19,South,Partner,Enterprise,10,2346.24,0.0,23462.4,14942.31
SO-102294,2025-04-19,South,Direct,Enterprise,7,1133.63,0.1,7141.87,4463.7
SO-100231,2025-04-20,Northeast,Partner,Mid-Market,26,496.29,0.0,12903.54,8077.18
SO-100347,2025-04-20,Northeast,Marketplace,Mid-Market,5,765.68,0.0,3828.4,2683.96
SO-100606,2025-04-20,West,Marketplace,SMB,24,108.58,0.0,2605.92,1578.18
SO-100699,2025-04-20,Northeast,Marketplace,SMB,56,136.28,0.0,7631.68,4663.78
SO-101033,2025-04-20,Midwest,Partner,Mid-Market,15,515.53,0.0,7732.95,5288.25
SO-101234,2025-04-20,Northeast,Direct,SMB,59,196.03,0.0,11565.77,8168.64
SO-101360,2025-04-20,Midwest,Direct,SMB,30,241.47,0.05,6881.9,5114.45
SO-101662,2025-04-20,South,Marketplace,SMB,8,64.15,0.0,513.2,359.69
SO-102114,2025-04-20,Northeast,Partner,Enterprise,3,1045.62,0.0,3136.86,2182.76
SO-102210,2025-04-20,Northeast,Partner,Mid-Market,19,865.35,0.0,16441.65,10960.82
SO-100164,2025-04-21,West,Direct,SMB,53,68.18,0.1,3252.19,2092.11
SO-101000,2025-04-21,West,Direct,SMB,1,200.67,0.05,190.64,139.63
SO-101019,2025-04-21,Midwest,Direct,SMB,50,71.87,0.1,3234.15,2331.83
SO-101133,2025-04-21,West,Direct,SMB,30,102.24,0.05,2913.84,1731.7
SO-101174,2025-04-21,South,Partner,Mid-Market,7,751.67,0.1,4735.52,3188.95
SO-101887,2025-04-21,Northeast,Direct,SMB,35,139.87,0.15,4161.13,3519.52
SO-102071,2025-04-21,South,Direct,Mid-Market,6,833.14,0.0,4998.84,2798.04
SO-102141,2025-04-21,South,Direct,SMB,39,67.45,0.25,1972.91,1859.09
SO-100127,2025-04-22,South,Marketplace,Enterprise,9,1166.01,0.0,10494.09,6038.4
SO-100182,2025-04-22,Northeast,Partner,Enterprise,4,1782.67,0.0,7130.68,4618.37
SO-100739,2025-04-22,South,Partner,Mid-Market,27,321.2,0.1,7805.16,5144.18
SO-100840,2025-04-22,Northeast,Partner,Mid-Market,26,320.35,0.0,8329.1,5523.49
SO-101206,2025-04-22,Midwest,Marketplace,SMB,30,176.2,0.0,5286.0,3347.17
SO-101618,2025-04-22,Northeast,Partner,SMB,13,76.18,0.0,990.34,607.68
SO-101718,2025-04-22,South,Partner,SMB,39,87.44,0.15,2898.64,2263.23
SO-102090,2025-04-22,South,Partner,SMB,46,149.47,0.1,6188.06,3925.33
SO-102193,2025-04-22,West,Partner,SMB,18,46.19,0.0,831.42,474.72
SO-102383,2025-04-22,Midwest,Marketplace,Mid-Market,23,406.05,0.0,9339.15,6019.07
SO-100513,2025-04-23,West,Direct,SMB,3,282.24,0.05,804.38,598.02
SO-100631,2025-04-23,West,Marketplace,Mid-Market,7,666.12,0.0,4662.84,2709.16
SO-100837,2025-04-23,Midwest,Partner,Mid-Market,25,719.17,0.05,17080.29,11348.56
SO-101338,2025-04-23,West,Marketplace,SMB,29,151.41,0.0,4390.89,2993.95
SO-101751,2025-04-23,West,Marketplace,SMB,2,117.81,0.15,200.28,165.48
SO-101809,2025-04-23,West,Partner,Enterprise,1,1288.09,0.25,966.07,724.62
SO-101850,2025-04-23,West,Direct,Enterprise,7,1536.59,0.05,10218.32,6046.24
SO-102005,2025-04-23,Midwest,Marketplace,Mid-Market,20,655.35,0.05,12451.65,7974.17
SO-102182,2025-04-23,Midwest,Partner,SMB,57,119.39,0.05,6464.97,4601.47
SO-102187,2025-04-23,South,Marketplace,SMB,9,106.27,0.05,908.61,564.99
SO-102243,2025-04-23,Northeast,Partner,Mid-Market,8,659.96,0.05,5015.7,3558.97
SO-100135,2025-04-24,Northeast,Marketplace,Enterprise,6,1937.76,0.0,11626.56,7034.68
SO-100696,2025-04-24,Northeast,Direct,SMB,43,173.24,0.05,7076.85,4627.46
SO-100825,2025-04-24,South,Partner,Mid-Market,8,581.25,0.05,4417.5,3261.26
SO-100952,2025-04-24,Northeast,Marketplace,Enterprise,6,1932.95,0.05,11017.82,7402.08
SO-101226,2025-04-24,South,Marketplace,Mid-Market,19,510.95,0.0,9708.05,6812.66
SO-101347,2025-04-24,Northeast,Marketplace,SMB,38,55.19,0.05,1992.36,1187.04
SO-101547,2025-04-24,Northeast,Marketplace,Enterprise,1,2146.75,0.0,2146.75,1521.98
SO-101597,2025-04-24,West,Partner,Mid-Market,12,508.48,0.05,5796.67,3740.38
SO-101772,2025-04-24,South,Partner,SMB,28,82.26,0.05,2188.12,1420.85
SO-101954,2025-04-24,Midwest,Direct,Mid-Market,19,767.04,0.15,12387.7,9039.74
SO-102061,2025-04-24,West,Partner,Mid-Market,8,817.81,0.1,5888.23,4074.48
SO-102226,2025-04-24,Midwest,Partner,Mid-Market,11,929.83,0.0,10228.13,6820.81
SO-102288,2025-04-24,West,Partner,SMB,56,292.2,0.05,15545.04,9626.85
SO-100041,2025-04-25,Midwest,Direct,Enterprise,7,2589.92,0.0,18129.44,11269.57
SO-100144,2025-04-25,Midwest,Direct,Mid-Market,11,691.13,0.0,7602.43,4987.71
SO-100394,2025-04-25,South,Direct,SMB,18,224.41,0.0,4039.38,2406.38
SO-100403,2025-04-25,Northeast,Partner,SMB,49,112.56,0.15,4688.12,3477.25
SO-100672,2025-04-25,Midwest,Marketplace,Enterprise,2,1354.67,0.15,2302.94,1727.6
SO-100832,2025-04-25,Northeast,Direct,Enterprise,2,1728.06,0.0,3456.12,2333.73
SO-101028,2025-04-25,Northeast,Direct,Mid-Market,15,552.71,0.05,7876.12,5636.23
SO-101072,2025-04-25,Midwest,Direct,SMB,28,225.08,0.0,6302.24,4175.66
SO-101499,2025-04-25,Northeast,Partner,SMB,23,161.73,0.0,3719.79,2639.58
SO-101625,2025-04-25,Northeast,Direct,Mid-Market,12,403.77,0.05,4602.98,3273.93
SO-101690,2025-04-25,Northeast,Partner,Mid-Market,22,356.43,0.0,7841.46,5148.61
SO-101888,2025-04-25,Northeast,Partner,SMB,5,88.44,0.05,420.09,254.29
SO-102023,2025-04-25,Northeast,Direct,SMB,40,85.7,0.0,3428.0,2198.42
SO-102384,2025-04-25,Northeast,Direct,SMB,29,128.68,0.25,2798.79,2543.83
SO-101086,2025-04-26,West,Direct,Mid-Market,26,842.79,0.0,21912.54,15087.92
SO-101191,2025-04-26,South,Direct,Mid-Market,18,600.19,0.0,10803.42,7180.42
SO-101424,2025-04-26,West,Direct,Enterprise,2,1555.34,0.0,3110.68,1876.39
SO-101444,2025-04-26,Midwest,Direct,Mid-Market,27,536.53,0.0,14486.31,8313.17
SO-101503,2025-04-26,West,Direct,SMB,20,76.34,0.25,1145.1,883.75
SO-102363,2025-04-26,Midwest,Direct,SMB,56,134.69,0.0,7542.64,4508.27
SO-100143,2025-04-27,West,Direct,SMB,3,50.68,0.0,152.04,92.8
SO-100607,2025-04-27,Midwest,Direct,Mid-Market,21,362.63,0.1,6853.71,4445.28
SO-100711,2025-04-27,Northeast,Direct,Enterprise,7,1308.64,0.15,7786.41,5417.58
SO-101402,2025-04-27,Northeast,Partner,SMB,3,96.51,0.1,260.58,205.27
SO-101596,2025-04-27,Midwest,Partner,SMB,45,265.11,0.1,10736.96,8573.38
SO-101652,2025-04-27,South,Partner,Mid-Market,28,678.95,0.1,17109.54,11265.54
SO-101706,2025-04-27,West,Direct,Enterprise,8,1770.01,0.0,14160.08,9659.82
SO-101764,2025-04-27,West,Direct,Enterprise,9,1440.97,0.05,12320.29,8718.29
SO-101765,2025-04-27,South,Marketplace,Enterprise,12,2452.96,0.05,27963.74,17939.25
SO-101982,2025-04-27,West,Partner,SMB,25,114.68,0.15,2436.95,1584.4
SO-102006,2025-04-27,West,Marketplace,SMB,30,144.47,0.0,4334.1,2429.94
SO-100178,2025-04-28,South,Partner,SMB,42,269.42,0.1,10184.08,7570.31
SO-100189,2025-04-28,Midwest,Marketplace,Mid-Market,14,753.09,0.25,7907.44,7015.48
SO-100446,2025-04-28,Midwest,Partner,Enterprise,3,1161.22,0.0,3483.66,1934.32
SO-100702,2025-04-28,Midwest,Direct,Mid-Market,17,388.4,0.1,5942.52,4458.93
SO-100879,2025-04-28,South,Direct,Mid-Market,8,680.94,0.0,5447.52,3403.24
SO-101010,2025-04-28,Midwest,Marketplace,SMB,44,162.32,0.1,6427.87,4070.25
SO-101333,2025-04-28,Midwest,Direct,SMB,23,170.4,0.05,3723.24,2275.83
SO-101389,2025-04-28,West,Direct,Enterprise,5,2286.97,0.15,9719.62,6956.65
SO-101435,2025-04-28,Midwest,Partner,SMB,55,190.64,0.0,10485.2,7235.74
SO-102165,2025-04-28,West,Marketplace,Mid-Market,18,327.33,0.1,5302.75,3476.8
SO-102272,2025-04-28,South,Direct,Mid-Market,24,777.74,0.05,17732.47,12915.96
SO-100065,2025-04-29,Northeast,Marketplace,SMB,30,170.96,0.0,5128.8,3238.49
SO-100114,2025-04-29,West,Partner,SMB,59,140.34,0.15,7038.05,4881.86
SO-100307,2025-04-29,South,Marketplace,Mid-Market,23,881.53,0.0,20275.19,14301.2
SO-100433,2025-04-29,Northeast,Partner,Mid-Market,3,526.4,0.0,1579.2,946.7
SO-100756,2025-04-29,West,Marketplace,Mid-Market,6,350.58,0.0,2103.48,1172.31
SO-100819,2025-04-29,West,Marketplace,Mid-Market,26,723.85,0.05,17879.1,10961.56
SO-100956,2025-04-29,South,Direct,Mid-Market,29,533.45,0.0,15470.05,9112.45
SO-101056,2025-04-29,Midwest,Direct,Mid-Market,6,340.21,0.0,2041.26,1368.48
SO-101278,2025-04-29,South,Direct,SMB,31,187.68,0.0,5818.08,3380.78
SO-101337,2025-04-29,Midwest,Partner,Mid-Market,9,402.0,0.05,3437.1,2325.5
SO-101923,2025-04-29,Northeast,Direct,Enterprise,3,2199.21,0.0,6597.63,4618.93
SO-101948,2025-04-29,South,Marketplace,SMB,47,266.39,0.0,12520.33,8638.25
SO-102277,2025-04-29,Northeast,Marketplace,SMB,12,189.92,0.0,2279.04,1482.08
SO-100225,2025-04-30,West,Marketplace,Mid-Market,3,746.93,0.0,2240.79,1311.13
SO-100550,2025-04-30,South,Marketplace,SMB,43,199.26,0.05,8139.77,4923.76
SO-101047,2025-04-30,Northeast,Direct,SMB,54,91.65,0.0,4949.1,3295.91
SO-101279,2025-04-30,West,Marketplace,Enterprise,9,2525.08,0.0,22725.72,15637.75
SO-101719,2025-04-30,South,Direct,Enterprise,5,1299.96,0.25,4874.85,4010.61
SO-101822,2025-04-30,Northeast,Direct,SMB,50,60.02,0.25,2250.75,1790.26
SO-101926,2025-04-30,South,Partner,Mid-Market,3,542.63,0.25,1220.92,921.39
SO-102255,2025-04-30,Northeast,Partner,SMB,18,56.91,0.1,921.94,736.1
SO-100799,2025-05-01,Northeast,Direct,SMB,37,146.88,0.15,4619.38,3727.16
SO-101083,2025-05-01,Northeast,Direct,SMB,34,85.06,0.0,2892.04,1651.29
SO-101722,2025-05-01,West,Direct,SMB,4,74.54,0.0,298.16,180.16
SO-102075,2025-05-01,West,Direct,SMB,29,172.92,0.0,5014.68,2846.83
SO-102149,2025-05-01,Northeast,Partner,Enterprise,12,1279.77,0.15,13053.65,10065.0
SO-102281,2025-05-01,Northeast,Direct,Mid-Market,21,882.41,0.05,17604.08,10542.84
SO-100361,2025-05-02,Northeast,Partner,SMB,10,218.74,0.0,2187.4,1486.92
SO-101051,2025-05-02,South,Direct,SMB,56,161.24,0.0,9029.44,5630.87
SO-101207,2025-05-02,Northeast,Marketplace,SMB,59,266.2,0.0,15705.8,8748.85
SO-101277,2025-05-02,Midwest,Partner,SMB,17,235.68,0.05,3806.23,2241.69
SO-101535,2025-05-02,South,Marketplace,SMB,26,114.82,0.0,2985.32,1780.02
SO-101740,2025-05-02,Midwest,Marketplace,Mid-Market,30,359.18,0.0,10775.4,6513.71
SO-100048,2025-05-03,Northeast,Partner,SMB,11,111.78,0.0,1229.58,871.14
SO-100443,2025-05-03,West,Partner,Enterprise,8,1359.8,0.05,10334.48,6582.8
SO-100510,2025-05-03,South,Partner,SMB,31,221.47,0.0,6865.57,3941.54
SO-100874,2025-05-03,Midwest,Direct,SMB,10,267.82,0.15,2276.47,1603.19
SO-100959,2025-05-03,South,Direct,Mid-Market,6,724.46,0.0,4346.76,2728.61
SO-101008,2025-05-03,Midwest,Direct,Mid-Market,10,406.02,0.0,4060.2,2702.12
SO-101281,2025-05-03,Northeast,Partner,SMB,11,146.8,0.05,1534.06,1087.79
SO-101318,2025-05-03,South,Partner,Enterprise,7,1600.83,0.0,11205.81,7925.65
SO-101627,2025-05-03,Midwest,Direct,Mid-Market,18,822.29,0.0,14801.22,9814.78
SO-101682,2025-05-03,South,Direct,Enterprise,10,1913.23,0.0,19132.3,10726.91
SO-101741,2025-05-03,West,Direct,Mid-Market,17,555.58,0.0,9444.86,5235.93
SO-101990,2025-05-03,South,Direct,SMB,41,286.6,0.05,11163.07,6477.41
SO-100411,2025-05-04,West,Direct,Mid-Market,16,377.54,0.05,5738.61,4204.35
SO-100709,2025-05-04,Northeast,Partner,Mid-Market,20,806.52,0.15,13710.84,9204.3
SO-100771,2025-05-04,West,Marketplace,SMB,30,110.58,0.1,2985.66,2169.66
SO-101027,2025-05-04,Northeast,Direct,Mid-Market,27,391.72,0.0,10576.44,7586.69
SO-101310,2025-05-04,Northeast,Direct,Mid-Market,5,446.14,0.1,2007.63,1506.5
SO-101398,2025-05-04,South,Direct,Enterprise,7,2386.77,0.1,15036.65,11836.75
SO-102275,2025-05-04,South,Partner,Mid-Market,7,734.65,0.15,4371.17,3259.53
SO-100145,2025-05-05,South,Direct,SMB,29,69.43,0.05,1912.8,1405.64
SO-100214,2025-05-05,Northeast,Marketplace,Mid-Market,25,438.07,0.0,10951.75,7464.54
SO-101032,2025-05-05,Northeast,Direct,Mid-Market,10,858.52,0.15,7297.42,5772.81
SO-101327,2025-05-05,Northeast,Marketplace,SMB,15,109.94,0.1,1484.19,986.09
SO-101400,2025-05-05,Midwest,Direct,Mid-Market,22,739.98,0.0,16279.56,10534.12
SO-101565,2025-05-05,Midwest,Direct,SMB,57,194.84,0.0,11105.88,7118.52
SO-102216,2025-05-05,Midwest,Direct,Enterprise,7,2269.11,0.0,15883.77,11247.43
SO-100063,2025-05-06,South,Direct,Mid-Market,2,607.88,0.0,1215.76,861.4
SO-100113,2025-05-06,West,Direct,Mid-Market,9,729.27,0.0,6563.43,4127.52
SO-100255,2025-05-06,Northeast,Marketplace,SMB,56,277.7,0.1,13996.08,10848.14
SO-100362,2025-05-06,Northeast,Marketplace,Mid-Market,19,770.88,0.0,14646.72,9809.18
SO-100602,2025-05-06,Northeast,Marketplace,SMB,42,250.06,0.25,7876.89,7076.29
SO-100668,2025-05-06,West,Partner,SMB,38,61.42,0.0,2333.96,1503.16
SO-100705,2025-05-06,West,Marketplace,Mid-Market,29,429.03,0.0,12441.87,7739.91
SO-100753,2025-05-06,South,Marketplace,SMB,33,265.51,0.0,8761.83,5368.55
SO-101645,2025-05-06,Northeast,Direct,Mid-Market,15,716.37,0.05,10208.27,6546.83
SO-102319,2025-05-06,West,Partner,Enterprise,7,1838.84,0.0,12871.88,7198.81
SO-100112,2025-05-07,Midwest,Direct,Mid-Market,9,416.59,0.15,3186.91,2430.71
SO-100221,2025-05-07,Midwest,Partner,Mid-Market,23,557.01,0.1,11530.11,7556.58
SO-100798,2025-05-07,Northeast,Direct,Mid-Market,16,558.7,0.0,8939.2,6073.39
SO-100850,2025-05-07,Northeast,Partner,SMB,3,95.25,0.05,271.46,163.51
SO-100993,2025-05-07,Midwest,Partner,Mid-Market,8,879.91,0.0,7039.28,3996.89
SO-101506,2025-05-07,West,Direct,SMB,18,128.07,0.05,2190.0,1426.86
SO-101575,2025-05-07,Northeast,Marketplace,Mid-Market,20,607.71,0.05,11546.49,8022.35
SO-101847,2025-05-07,Midwest,Direct,Enterprise,8,1819.94,0.0,14559.52,8917.16
SO-101934,2025-05-07,Midwest,Direct,Mid-Market,19,432.13,0.05,7799.95,5214.06
SO-102240,2025-05-07,Midwest,Partner,Enterprise,12,2106.06,0.0,25272.72,17453.52
SO-102254,2025-05-07,West,Direct,SMB,54,180.1,0.05,9239.13,5736.83
SO-101230,2025-05-08,West,Partner,Mid-Market,13,896.51,0.15,9906.44,8150.35
SO-101516,2025-05-08,South,Marketplace,Enterprise,5,1603.03,0.05,7614.39,5515.82
SO-101554,2025-05-08,West,Direct,SMB,55,57.89,0.1,2865.55,2180.68
SO-101692,2025-05-08,South,Direct,Mid-Market,15,771.9,0.0,11578.5,6712.07
SO-101871,2025-05-08,West,Direct,SMB,26,153.03,0.05,3779.84,2314.18
SO-101975,2025-05-08,Midwest,Direct,SMB,27,150.98,0.15,3464.99,2403.16
SO-102322,2025-05-08,Northeast,Direct,Mid-Market,29,645.91,0.0,18731.39,12890.37
SO-100193,2025-05-09,Midwest,Direct,SMB,38,81.4,0.0,3093.2,2109.48
SO-100328,2025-05-09,South,Direct,SMB,6,80.36,0.0,482.16,328.67
SO-100353,2025-05-09,West,Marketplace,SMB,45,239.17,0.0,10762.65,6731.99
SO-100466,2025-05-09,Midwest,Direct,SMB,44,70.73,0.05,2956.51,2167.85
SO-100495,2025-05-09,South,Partner,Enterprise,8,1878.53,0.0,15028.24,10741.6
SO-100766,2025-05-09,West,Marketplace,SMB,21,259.09,0.0,5440.89,3678.98
SO-101213,2025-05-09,West,Direct,Enterprise,9,1991.73,0.0,17925.57,11810.16
SO-101532,2025-05-09,West,Marketplace,Mid-Market,29,346.66,0.0,10053.14,5832.71
SO-101761,2025-05-09,Midwest,Marketplace,Enterprise,11,933.16,0.25,7698.57,6143.93
SO-101857,2025-05-09,Midwest,Direct,SMB,39,73.69,0.05,2730.21,1646.86
SO-101999,2025-05-09,Midwest,Marketplace,SMB,27,270.93,0.0,7315.11,4702.76
SO-102062,2025-05-09,West,Direct,SMB,46,292.33,0.05,12774.82,8484.12
SO-102083,2025-05-09,South,Marketplace,SMB,44,211.04,0.0,9285.76,6489.91
SO-102250,2025-05-09,South,Direct,Mid-Market,13,498.73,0.0,6483.49,4375.3
SO-102304,2025-05-09,South,Partner,SMB,25,184.52,0.0,4613.0,3254.8
SO-100331,2025-05-10,South,Direct,Mid-Market,3,387.56,0.1,1046.41,821.53
SO-100457,2025-05-10,West,Partner,SMB,55,104.18,0.0,5729.9,3597.48
SO-100467,2025-05-10,West,Direct,SMB,5,176.14,0.0,880.7,524.26
SO-100603,2025-05-10,Northeast,Direct,Mid-Market,12,559.82,0.1,6046.06,3847.38
SO-101151,2025-05-10,Midwest,Partner,Mid-Market,12,925.3,0.05,10548.42,6938.09
SO-101236,2025-05-10,West,Partner,Mid-Market,28,355.72,0.0,9960.16,6156.79
SO-101701,2025-05-10,Midwest,Marketplace,Mid-Market,25,841.1,0.05,19976.12,11569.46
SO-101959,2025-05-10,Northeast,Direct,Enterprise,1,2575.72,0.1,2318.15,1464.95
SO-102105,2025-05-10,South,Marketplace,Mid-Market,15,704.76,0.0,10571.4,6133.78
SO-102219,2025-05-10,West,Direct,Mid-Market,13,455.88,0.0,5926.44,3541.84
SO-100117,2025-05-11,Midwest,Partner,Enterprise,12,2007.79,0.0,24093.48,13298.02
SO-100564,2025-05-11,West,Marketplace,SMB,27,138.4,0.05,3549.96,2485.56
SO-100933,2025-05-11,West,Marketplace,Mid-Market,20,862.82,0.15,14667.94,10002.92
SO-101021,2025-05-11,West,Partner,SMB,46,101.62,0.05,4440.79,3301.02
SO-101137,2025-05-11,West,Direct,SMB,50,122.59,0.0,6129.5,4375.99
SO-101498,2025-05-11,Northeast,Marketplace,Mid-Market,17,644.66,0.05,10411.26,6615.74
SO-101637,2025-05-11,West,Direct,SMB,48,232.65,0.15,9492.12,6721.28
SO-101669,2025-05-11,South,Marketplace,SMB,35,204.61,0.1,6445.22,5096.25
SO-102052,2025-05-11,Midwest,Direct,SMB,10,99.19,0.05,942.3,631.2
SO-100236,2025-05-12,West,Marketplace,SMB,4,275.2,0.15,935.68,762.11
SO-100373,2025-05-12,South,Direct,SMB,56,48.47,0.15,2307.17,1753.19
SO-100892,2025-05-12,South,Direct,SMB,50,74.91,0.05,3558.22,2286.97
SO-100987,2025-05-12,South,Partner,SMB,59,171.6,0.0,10124.4,5850.73
SO-101263,2025-05-12,Midwest,Partner,Enterprise,6,2550.32,0.15,13006.63,10254.21
SO-101276,2025-05-12,Midwest,Partner,Mid-Market,7,582.4,0.1,3669.12,2439.71
SO-101396,2025-05-12,South,Partner,SMB,5,72.23,0.15,306.98,259.88
SO-101665,2025-05-12,Northeast,Partner,SMB,44,114.03,0.0,5017.32,3101.73
SO-101709,2025-05-12,Northeast,Marketplace,SMB,13,273.06,0.0,3549.78,2397.83
SO-101933,2025-05-12,South,Direct,Mid-Market,28,508.75,0.0,14245.0,8470.03
SO-101988,2025-05-12,Midwest,Direct,Mid-Market,14,935.76,0.0,13100.64,9283.29
